,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,clusters,cluster
218,1072000,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,0,light pink
219,467000,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,1,pink
220,686000,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,0,light pink
221,279950,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,1,pink
222,527000,4,2.25,2330,19436,2.0,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,1,pink
223,325000,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,1,pink
224,328000,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,1,pink
225,390000,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,1,pink
226,479950,2,2.0,1510,6516,1.0,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,1,pink
227,264950,4,2.25,1720,9753,1.0,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,1,pink
228,235000,3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,1,pink
229,516500,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,1,pink
230,655000,2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,0,light pink
231,500000,4,2.75,2280,15347,1.0,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,1,pink
232,315000,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,1,pink
233,213000,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,1,pink
234,475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,1,pink
235,1025000,5,4.0,3760,28040,2.0,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,0,light pink
236,416000,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,1,pink
237,410000,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,1,pink
238,800000,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,0,light pink
239,472000,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,1,pink
240,225000,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,1,pink
241,210000,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,1,pink
242,455000,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,1,pink
243,225000,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,1,pink
244,480000,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,1,pink
245,363000,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,1,pink
246,2400000,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,2,purple
247,181000,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,1,pink
248,250000,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,1,pink
249,481000,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,1,pink
250,260000,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,1,pink
251,455000,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,1,pink
252,415000,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,1,pink
253,349500,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,1,pink
254,245000,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,1,pink
255,592500,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,0,light pink
256,385000,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,1,pink
257,315000,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,1,pink
258,255000,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,1,pink
259,693000,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,0,light pink
260,780000,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,0,light pink
261,237000,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,1,pink
262,525000,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,1,pink
263,425000,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,1,pink
264,369900,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,1,pink
265,290000,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,1,pink
266,285000,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,1,pink
267,415000,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,1,pink
268,272500,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,1,pink
269,2900000,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,2,purple
270,1365000,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,0,light pink
271,436000,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,1,pink
272,210000,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,1,pink
273,236000,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,1,pink
274,331000,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,1,pink
275,365000,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,1,pink
276,450000,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,1,pink
277,770000,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,0,light pink
278,455000,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,1,pink
279,405000,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,1,pink
280,304900,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,1,pink
281,170000,2,1.0,860,5265,1.0,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,1,pink
282,2050000,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,2,purple
283,780000,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,0,light pink
284,330000,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,1,pink
285,370000,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,1,pink
286,467000,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,1,pink
287,405000,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,1,pink
288,675000,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,0,light pink
289,500000,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,1,pink
290,389999,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,1,pink
291,630000,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,0,light pink
292,360000,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,1,pink
293,580000,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,1,pink
294,550000,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,1,pink
295,879000,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374,0,light pink
296,265000,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316,1,pink
297,446500,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,1,pink
298,404000,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,1,pink
299,267500,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,1,pink
300,3075000,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.077,4550,19508,2,purple
301,335000,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,1,pink
302,576000,3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,7310,1,pink
303,208633,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,4590,1,pink
304,315000,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,1,pink
305,725000,3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,0,light pink
306,550000,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,1,pink
307,610750,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,9781,0,light pink
308,550700,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,1,pink
309,665000,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,0,light pink
310,834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750,0,light pink
311,201000,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408,1,pink
312,2384000,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,2,purple
313,1384000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,0,light pink
314,1400000,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,0,light pink
315,305000,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,1,pink
316,487000,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,1,pink
317,390000,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,1988,0,98042,47.346,-122.157,2350,57500,1,pink
318,548000,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,1,pink
319,268750,4,1.0,800,8775,1.0,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775,1,pink
320,819900,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384,0,light pink
321,520000,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,2660,17958,1,pink
322,230000,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518,1,pink
323,240000,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,9753,1,pink
324,232000,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,1,pink
325,240500,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,1,pink
326,274975,3,2.5,3030,45004,2.0,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,35781,1,pink
327,740000,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500,0,light pink
328,186375,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,1,pink
329,790000,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,0,light pink
330,880000,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,0,light pink
331,279000,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955,1,pink
332,295000,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450,1,pink
333,640000,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,0,light pink
334,940000,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,2770,9525,0,light pink
335,260000,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,1,pink
336,559900,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,1,pink
337,791500,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.357,1820,3750,0,light pink
338,265000,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,1,pink
339,245000,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,1954,0,98178,47.4945,-122.22,880,78408,1,pink
340,485000,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.093,2560,14764,1,pink
341,684000,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.157,3470,8066,0,light pink
342,425000,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691,1,pink
343,309600,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,1660,20000,1,pink
344,552250,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,5823,1,pink
345,165000,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,1,pink
346,239900,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,1,pink
347,320000,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,1930,0,98059,47.4716,-122.078,1360,32156,1,pink
348,206600,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,1720,12080,1,pink
349,387000,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,2040,8646,1,pink
350,299000,1,0.75,560,12120,1.0,0,0,3,4,560,0,1967,0,98014,47.675,-121.854,1300,19207,1,pink
351,855000,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.222,2610,10180,0,light pink
352,315000,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,1940,14400,1,pink
353,437500,2,1.0,990,3120,1.0,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,1930,3120,1,pink
354,252000,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,1640,22654,1,pink
355,375000,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,1600,5766,1,pink
356,300000,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,2010,5091,1,pink
357,420000,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,1,pink
358,900000,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.159,1340,17689,0,light pink
359,679900,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5750,0,light pink
360,463000,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.974,1580,28399,1,pink
361,380000,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340,1,pink
362,329500,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,1820,8168,1,pink
363,604950,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,2040,9363,0,light pink
364,795000,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966,0,98006,47.5651,-122.164,2920,8800,0,light pink
365,465000,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,1994,0,98045,47.4853,-121.709,1380,44049,1,pink
366,673000,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,2002,0,98166,47.4508,-122.359,2140,17449,0,light pink
367,810000,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,1991,0,98074,47.6375,-122.016,3400,21455,0,light pink
368,785000,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,1989,0,98075,47.5944,-122.042,2770,24361,0,light pink
369,338000,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,1810,7650,1,pink
370,280000,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,1430,7220,1,pink
371,315000,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,1,pink
372,530000,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929,1,pink
373,380000,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,2860,9721,1,pink
374,297000,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,1650,7625,1,pink
375,730000,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,3480,7447,0,light pink
376,450000,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,1940,0,98125,47.7164,-122.304,1770,12600,1,pink
377,275000,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,1680,7500,1,pink
378,595000,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,1910,3120,0,light pink
379,435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,1590,2577,1,pink
380,270000,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,1954,0,98011,47.7461,-122.195,3130,19868,1,pink
381,950000,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,3360,14142,0,light pink
382,389000,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2001,0,98019,47.7237,-121.959,2300,6930,1,pink
383,560000,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050,1,pink
384,1350000,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009,0,light pink
385,799000,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,2450,9691,0,light pink
386,365500,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,1410,9600,1,pink
387,252350,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,1979,0,98058,47.4612,-122.169,1710,7350,1,pink
388,403950,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993,0,98146,47.4987,-122.365,1880,12000,1,pink
389,385000,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1954,0,98177,47.772,-122.358,1610,10020,1,pink
390,345000,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620,1,pink
391,490000,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.114,1950,2856,1,pink
392,330000,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,2005,0,98019,47.7736,-121.901,1790,27743,1,pink
393,927000,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,3180,12239,0,light pink
394,1118000,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,1983,0,98040,47.5634,-122.213,3600,16553,0,light pink
395,330000,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,2000,9600,1,pink
396,530000,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118,2110,8800,1,pink
397,365000,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,1962,0,98006,47.5722,-122.129,2000,10071,1,pink
398,378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,1060,3500,1,pink
399,269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.157,1390,8750,1,pink
400,557000,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543,1,pink
401,360000,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963,1,pink
402,352000,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,0,98117,47.6879,-122.385,1560,4500,1,pink
403,437000,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,1994,0,98045,47.4807,-121.779,2430,22357,1,pink
404,322500,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.032,1820,7107,1,pink
405,650000,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,2001,0,98116,47.5815,-122.402,1510,1352,0,light pink
406,450000,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,0,98103,47.6609,-122.344,1290,3235,1,pink
407,278500,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998,0,98092,47.3163,-122.188,1570,5250,1,pink
408,364950,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,1995,0,98055,47.4309,-122.191,2090,6996,1,pink
409,840000,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,1986,0,98038,47.401,-122.026,3180,36852,0,light pink
410,268000,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1991,0,98031,47.404,-122.191,1550,8134,1,pink
411,517534,2,1.0,833,143947,1.0,0,0,3,5,833,0,2006,0,98070,47.3889,-122.482,1380,143947,1,pink
412,632925,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,1978,0,98077,47.7718,-122.095,2990,36497,0,light pink
413,577500,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,1995,0,98034,47.7067,-122.2,2450,8118,1,pink
414,339000,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0,98178,47.504,-122.227,2850,6867,1,pink
415,570000,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,1967,0,98052,47.7015,-122.164,2520,18295,1,pink
416,563500,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,1964,0,98024,47.5753,-121.95,2690,174240,1,pink
417,423000,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660,1,pink
418,355000,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2012,0,98019,47.7318,-121.982,2320,5465,1,pink
419,1550000,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,1999,0,98024,47.5954,-121.95,4680,211267,2,purple
420,482000,2,1.0,950,3960,1.0,0,0,3,7,950,0,1941,0,98103,47.6885,-122.337,1320,4050,1,pink
421,625000,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1955,0,98006,47.5724,-122.179,1580,9800,0,light pink
422,538000,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,1988,0,98056,47.5272,-122.169,2360,11632,1,pink
423,380000,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094,1,pink
424,375000,2,1.0,940,5120,1.0,0,0,3,7,940,0,1909,0,98122,47.6073,-122.308,1300,5120,1,pink
425,245000,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,1996,0,98038,47.3592,-122.046,1850,8140,1,pink
426,310000,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,1947,1974,98166,47.4546,-122.337,1620,39480,1,pink
427,1300000,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,1976,0,98004,47.6408,-122.219,3530,15715,0,light pink
428,397000,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971,0,98034,47.7245,-122.2,1460,9660,1,pink
429,365000,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,2005,0,98058,47.4362,-122.178,2310,5082,1,pink
430,328500,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,1990,0,98042,47.3739,-122.156,2290,8250,1,pink
431,988000,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,1987,0,98052,47.7205,-122.127,3930,21887,0,light pink
432,1000000,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0,98103,47.6636,-122.33,1810,3277,0,light pink
433,237000,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,2005,0,98055,47.4324,-122.197,1490,2094,1,pink
434,525000,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2003,0,98011,47.7734,-122.224,2300,4674,1,pink
435,749000,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,2140,9131,0,light pink
436,722500,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,1983,0,98074,47.633,-122.041,3180,11398,0,light pink
